tx_hash,gas_used,gas_price,gas_cost_in_eth
0x8b26a2aedac392c8c0643cc2d5eafddd94278d72c4dfa320e358ac01f28445e6,249394,93000536616,0.023193775828810704
0x2422c27595e9276ba02ad2db5eeabbb9a9a219aa361e27865705d41b1efba57e,283545,77598226891,0.022002589243808594
0x164415c6f7c8d0aca2bb3becb9480f3105544836616bc7178149d9641442046f,249943,65192564710,0.01629442520131153
0x2825ab3cded7d5ea465c47514bd9239170a385da75c45e58b65367670161efca,311552,62956530627,0.019614233029903103
0x73e4372a55d0957e9500729b5d58f99dfeb18923bdf1429e282b32fef212ca7e,204802,84214623277,0.017247323276376153
0x4b28e4c1e8ef6f201c89fa81f71b09ade926029ec53ee0b2a10b581c2e3e728d,227033,93862440217,0.02130987138978616
0x67217f9c76c02661a388d7904f288e3861e0b3e4e13a9ef1783c7405395fcdcd,223467,102282600463,0.02285678587766522
0xfc86e2176e40cbc975a1a7d926faeaf564271a9a5a4307db435bbd3c13f32649,141392,70528514211,0.009972167681321711
0xf9f8ea541d724ad45c0736fa9e6bdcc86aa0fb2c350dad4d420cebd169f360bd,189689,92888649340,0.01761995500465526
0xf0ed83c505a1909c8f1bbd315f258c94debbea527772ae0fdeda64faf21a6962,185372,101047637678,0.018731402691646217
0x9a32a426c26d267eee996ba1bea3c80ef4bb9fcbf33d96b341b5d9e0813d1250,218605,63798643770,0.01394670252134085
0x5b8e84b59816047d30bc85d0816cabdb9a854e5d1199761a5f564b148ea837f8,180396,95557958503,0.01723827348210719
0xbf60a538cc2f77fa32ea461fc7374b6b6c4c686fa502bb04220ba5486f83c53c,169354,82142819571,0.013911215065627133
0x889d177212ecd65ff18407b0d9c567f6214cb15b7cacbaab6fb608443f76d9ad,193781,69282899925,0.013425709630366423
0xaa3fdcb932edeaf19a9817625351ca6c92233ff32856e0905189b7d0eaf61bd9,147595,76001992119,0.011217514026803804
0x409b228953a7754cad0c2ef328bdac90ae368108fc2d26e894e20c4a90943234,173708,47658489718,0.008278660931934344
0x0f9fac03b594451405e837699b6ae38240f07e660973b8c94798f2cea63f823c,246636,73039707847,0.018014221384552692
0x429f6ea16344366c1b643be21d2732bcb563e88ee0cc24d05ff2946246634a70,193791,102048995874,0.019776176959418336
0x2f313911497f6537bd70f406eda830340a5a929cca4eeb1e234a5c735aa0d8ae,274416,63324622865,0.01737728970812184
0xff69880477aa2072728525b6a3bc9839f87841c6d3941bd28f7f2c7f04f2c7ea,185372,81342967071,0.015078708491885412
0x9945dc7a71092bfd89ef597aad883ec1e1891cef7aa64d005f260a86f21c32f4,218605,71902581550,0.01571826383973775
0xf89b9b0d8e07f77bb864f2501a92afdbaf46a22cb42ce43f671de0adcbde7cbc,190545,81484267915,0.015526419829863676
0xdfb74c642dddd1cb3c9e391283c504ddbcad56e0a6a1be5d365dc6a2936b84e3,205169,66608776942,0.013666056156413198
0x5014a4e4cc7fc3145630136d106a53268f65802a9ebf4e322be799e26aa1910c,214193,65256042324,0.013977387473504532
0xf7f5e12eb5590c95b27f5ffbcc87d629f3faefe3cc3858bf41847ddb0efa0f38,194177,62185456588,0.012074985403888076
0x51104ddf5367baf0b90746a617974fc1021107364e588ed681327605eca0ad7c,166584,67676940541,0.011273895463081943
0x0506e0c92046e43f0052807b55cb0e2795c5574d1475aa979272260f89ffdca8,189188,62279059729,0.011782450752010051
0xdd8478d22425d7bd37629f4a3f96895731bda6a72305cb966f42c667614c49ac,174200,45291719693,0.0078898175705206
0x84dc27ba04007987cad5e375cb36cbbf2567ad1a34af980abdd5a5fa495368e7,185384,61994973241,0.011492876119309544
0xb9e4ea0b7439a465c2d784256099cff62c133c9b611af9052bb8e1cb9a30791f,204624,59794480275,0.0122353857317916
0x22c677f8b544691250f6d7b7969c428e5c3ea2c0764ad7282b8ddb67db6ca05f,185408,64950297625,0.012042304782056
0x350cc4c2fb5c5e2f6be7c397ecaf64e8f1ce74649f7e44852a68e7e1aefd4a78,185372,75906664276,0.014070970170170671
0x5adaeaf44c306466fcb58412e2bdff9977eb630ab6df2db73ada310e98d68b8c,229968,82108408734,0.01888230653974051
0x526def82accfccf49f9603e45054ce583a4e964b32b2fd1b092eb6d00c2df6bf,185372,98895802690,0.01833251273625068
0x1e0bccd63fb5d400fb71b86a47d32c659db5dbd488779c689cb8c0ec1e6d2196,181872,96784485261,0.017602387903388594
0x280966f566095e9f88d72667d38e4be73a6b10b75e9c5006d323f062d9c7856e,249248,108285816660,0.02699002323087168
0xa4809234a6a8795936a8412106eb25fe6d4a36ca1ac04e74b5ccc44ac40fd5ae,227949,115044958450,0.026224383233719048
0xed1ad2e1ccf1c14cb68e5739728855e1e6cfd2145040fbd7b767bd8ed61b7c5e,222837,113246695611,0.025235553909868407
0xdfe2eb1508d24cf76292ed49906ba50f8eae854432c865670b4849658d6b5655,169522,70515903939,0.011953997067547158
0xb40886b8ab4cd1d4f9a43d0b7f89f761f8241c7c8fd5bdb414adead9ed2abc02,214224,112804197931,0.024165366497570544
0xb6cb62748ac6a3515a05d750b6922b1f1b23b192ab9efe47c7d87a4cdb77770b,218605,108750075990,0.02377331036179395
0x6bdb95cbc91f4bccb91e609cd096d8e46e942af9a938df1e6f76e26aa6c22cd7,211891,129717021681,0.02748586944100877
0xc42bb91b9a3bfa85daf9f7be358ba6d8227e28055e6a5545d2317a5787eac244,187265,141473442845,0.026493024274368924
0x3365cfdb0949836b546f5223e3434e112fca154f2ab228e130d4da14013a4cc3,269876,109692052792,0.029603252439293792
0xfff3b78c6881cf9e0b689cffec92c4393ccdf47f42a49c3032045639ff498e2e,169461,117479068101,0.01990812035946356
0x0a1443a7f5e48d457502bb79bd90e8929634f06ba9e3e6841eee2ce27ecc60c8,169687,84345581421,0.014312348674585229
0x80ece8d0075466f463983a02a9885e984ba448cc086e453990204a1c3f31f3c9,226896,82008677960,0.01860744099441216
0x0cda0c40731811e0dc5d4d74622e66e777f76076859feeb4efcb8985e18c48f4,215582,96759432695,0.020859592019253487
0x3c0b9598fd01fb9710e396e93cd1de5e59a0f9d6398b09285747c96fa861aa25,331580,54108035997,0.01794114257588526
0x8dd36a4b06424d9d318c1c97eaa1f189c9c47ad584bc4454c082c566ea90526d,202182,77729922156,0.01571559112134439
0xb535e7f72b545c3af6e29d085f2fb0de884d9b5e51dc13de296d1d79fabf857e,212143,77169106476,0.01637088575513807
0xb156897554c7911ff41da80cdae110b510c4cccecf126c544f1d15f954147663,185992,71595558541,0.013316201124157672
0x62ea46554673682f356a522a2e4c7da59e92dd5c50f326862f645ab1a94d8ff7,183654,84265287693,0.015475657145970222
0x1cde22a5dbb34955fa2273ba8cd59af9883e73ed7f0ce72bb497bd057f062d83,212835,83953500759,0.017868243334041765
0xc282a98c12a3189326030d2a6f795021518a6229556859be66eacda9bd1c0ef7,223171,79816272360,0.01781267731885356
0x0d47987667f5fc62fcf5118f1826f29b45ceb9c02c4d3b7139834677035e0e72,206152,76158323101,0.01570019062391735
0x428df9da861924fb3600d110e68f689c886aca8d785dbb6bce447a1a14b06dcd,209647,76842931846,0.016109890132718362
0x6f621ce423f7aedaac4cb311de562f42dd937b8545426a5d4009fdbd0ef0e5e3,235185,92358309109,0.021721288927800165
0x1e6ce5ebcc3f5dd5a205012ea1d8be520a58533ac0f3e194a623a738a35afda9,190535,102532446652,0.01953601972283882
0xc6e63046a047918de4f8ea4223efdb8f8dbf710b5c639461c198e908a6612b83,190205,96230862348,0.01830359117290134
0x4cfcbe3ac9b8805b862d2692785a03c34dff3a502ab4a1a6559653b956c2e42a,188358,71999069112,0.013561600659798096
0x0815c6814365a95c1055ca09ed94fa6aedc6eb05c75f0b36ee6b7ff2e490d630,186166,73101569728,0.013609026829982848
0xd2390fff734de26d9c536d212699ea2881f3a3c3e4b218620434c1b414ab08be,183425,72640379277,0.013324061568883725
0x89f4a8bedb16d0c4d51750cb6b174b4ec1180bdb5a0bd276c0307e34d95861bd,172499,72596746626,0.012522866196238373
0x500a1315bca2c136110fb6bae5de4471dd183361bcfbb91386ebb4b6526d4056,186112,68887468947,0.012820784620664064
0x0ce8324a3ed35ebb1fc8ed55ff1a3a4bacb6de959bfb6a6873cc058223b3171d,189164,94774063201,0.017927840891353963
0x5fdaf3f4a4f8be11cab3f2772d77344f4aa74ca2bed045bafb83187560fa4731,240580,76852800093,0.01848924664637394
0xdbb6ab7e93a35c5d20a9cfb427b6ed0c96bdc7261b96661cfab038e6d9dc82be,188358,80561918914,0.015174481922803212
0xaf133b8747bd4a016cff80588ce94daa32f5bcb3077b12564715257ec7d44fe6,183761,73994329158,0.013597271920403237
0x0acd0588b376ef16b628eb7055f80cb501df5aa5a468465f1176b16d12f723bb,186164,48199085510,0.00897293455488364
0xf2d89da4b86e9590a914fbc19387d16fbf5b8e5687427d67411e705769676e1b,185384,77756711642,0.014414850231040529
0x7f1a9c8a6604b08483c2b53589c364dd48338a24b367d5cfab263e44313188d9,185408,84424622476,0.01565300040403021
0x277779091f1da18895af1db55180de076cbae43570bd77a6f4a9d408a5fa96f3,189184,73039690434,0.013817940795065856
0x07651d360163096cf141aabf7794c53e104d70945438ba866705864e2ea3b6c1,188358,75366020377,0.014195792866170965
0x2ca21bca3f183f0864386b267f3f18d847960d69b2f0148df003f3d3882d3fd1,225445,82233951184,0.01853923312467688
0xa31294bdef86129b8c5897a7b8bf9ff6479e2d00d1b40db6ad2ca66a04c02e15,208086,88831718225,0.018484636918567353
0x456bb8333e45a767e033a1d0aec6ea3e9df174cbf209cf6c8cd1f54044e7edc5,171080,87493692518,0.01496842091597944
0x4cc6d854ba952403505adda889c33967546a70f291f007d3200760eeb1e86d3c,210470,88263935890,0.0185769105867683
0xce93edf591efd32fe56010e9bab083bbf3cddf2edae249210e34a59bf6aa0e75,177159,59888878534,0.010609853832204906
0xd28c061bada5e441b17f3e2b1985d6cf2a5b8aa40fe3591d2d151bbb6b83713c,186320,98115200934,0.01828082423802288
0x2ecd91a070ac762d2ca0cf9929ff154a5c28963d23d63329d3fabe8c960f4dad,231157,90320428876,0.020878199377689532
0x8837072d2e8e55eccf2d073e603863a9c085faf99509da7c6034de9e1d29589c,188358,90578885229,0.01706125766396398
0xeba53a48f0e5acb198fc194a0a1107f4a7d7a11ff2ae0fb887195a4ed2c051e6,230000,102745092775,0.02363137133825
0x0e573dfb90d16fb6ceabacf8e076647e393533e5bc0fe2638ae0b86c364e95fd,173540,69864043208,0.01212420605831632
0x4606fb715264e306fb662149c68dacf31de65fe4ad1f0789e08630b60c84df73,158927,101176221621,0.016079633373560668
0x9de492e6f1394c041a4b8a8aad4988c8db47ebb650ca71cf7ad899b9124f7689,188358,96965080829,0.018264148694788783
0xaec9d2304a95fafd4a86b4dec4c28ad4226d2f22b325c3a53b5512cdeda13667,183830,105689112070,0.0194288294718281
0xe997c4289f8237a428983e0bcff66e6b1caddfca2fe8a5b87b6f84634b9d37f9,180564,114229494130,0.02062573437808932
0xba7773d513e59783ea7f3f28570cc9201d1febbcbe6a787a186f6beb40a43e42,180829,98703494184,0.017848454149798534
0x98dd433e445454733b63d6252ef3f0ccf6805aa3c8a4d8b2e5365022b221820e,190523,106812084391,0.020350158754426494
0x915b61726be778fa47939f29bf5eca040d5536bd0d61df117c2e4ca815776663,186182,62150917482,0.011571382118633724
0xb30ede74f62ff3dc8499441bf0050cf29034d5140ed8b836caead4e906d58283,190535,91098961939,0.017357540713047365
0x3f81be176dea14c220c3126ba1dcc0a65281bfa7dd306e3b7719cba42c2a031e,223697,92446361329,0.02067997369021331
0xe57253cc9c5910ce105e2b007cf934b93d16591ad28e113c28f96ffcbb371441,190031,89402492857,0.01698924512010857
0xee614eb451e8060ad59cd033496a4b6dfcaed3db648a86b2edc7c70918f7e2c2,161469,105204714453,0.016987300038011455
0xa246c3087a8ce9c842d6d2ca5819ecddab8cf993cf6224af5ba455b588e09e72,185384,112307292038,0.02081997502717259
0x675f503bc9686de7c5e02f98cf5765b8f8c0dd3850a53c92031b7882eaa054e2,185384,100695705582,0.018667372683613487
0xea179345b48e9a27150e9fb6a2243f752d6b7af060d6c530fefe626e38f30ef2,193791,88948473795,0.017237413685206843
0xe362aa92e9f1b2f37cb410e6dbfbb2f312e96e3ff89c89c07b4e38140baed017,193359,99291725050,0.019198948663942953
0xb507092c51ac813c0ff07b55db8c2dc65181504ef5912dd9eae03d9f08d0826d,152159,88461673830,0.01346023982829897
0xae1fa8a11d879f7363e346664d85aedcfa5ccb66603c4fb06da3796da3ecd43a,212897,109676447890,0.023349786726437328
0xca576b7338d741eb9b33672b2a3cf419c36c69d4bc1d4f4acec41eceea1fd056,185384,122769696012,0.022759537325488608
0x8bb6cfe2855db9b0eb3fb8be30f3ac6ee06d30037f64eaadeba70f5eded1952f,246066,94952961552,0.023364695437254432
0x84b02fa6ffa67e9de22d7a327bb25c50553475d645b713d4868940dedad560e6,227958,94463353052,0.021533677035027815
0x4a1f6451082cf96894e963cae95800d06f61714900b2e0e3104d3688cd373587,190523,96521795311,0.01838962200803765
0x53b6a98e3f9545e46336417689c430f000836771c8f3208588b9752cde4aa891,215737,86972872351,0.01876326656238769
0xc110b09c3b6f3bf6aaab0d6e086d788f9f577674e99df85e3377dfdd6d7112f2,181503,86051918644,0.015618681389641932
0xebc4dff5029623ca8478dc57b8763fb1410e36b9f459bbd02acf1ed54033f15b,189945,59499080554,0.01130155285582953
0x3a16c8c732d91727d31a6301b30916db3ae2f14d6306c20acc0bab8983566c9e,241539,62006073207,0.014976884916345572
0x433eb62a1d57cb0ca64abb680d4436df74b5708780645039d3c8e837543de1bd,185384,51032302536,0.009460572373333824
0xf1fc21d1e5b6d7a11362ec1465d58baf0a84eeae609a56c13846ca70dd8a36c0,188358,53728182187,0.010120132940378945
0x66955bcff2a2b93c4bd356fcb23232084c9aa690ecdcbad2fe4556de2ddac64e,210341,53878060950,0.01133276521828395
0x046764628ba1b7b84de19fdfa97ed0f163456a907085faea0284fd1f1b2510d2,185492,29431319071,0.005459274237117932
0xb10442b1d66a6b53a0df5ee38ee1cf5e1e9880eb17b1de4036b3c388379c5bad,210365,49801405160,0.0104764725964834
0x4257bc6c0f556e745b68aca624f6a9a45a25efdb15824dec42f547e1a9ceb87e,185384,57857992768,0.010725946131302911
0x00c093fdcbca561dccee5e1123b324f5bd07fad300185102cda934e544eaee7f,173540,39464624980,0.0068486910190292
0xff5522e07c880a170751910695731f4ed34b5f337832e6aed9c069a1c9e1d50c,180829,50722234935,0.009172051021061115
0x13374cecb993cc8e56ff207ba830f193af678c30bbc81ff440bd89ff5902d796,191245,56509348372,0.01080713032940314
0x4f6bcc3e5c875018cf265f5192c2c9f412574088f2bf16869caacdaa6965b17e,221429,66175847559,0.014653251749141812
0xe838c1a1ad56242566c76a9ae676c1f1ced3d21fc75449937983d509239a1a28,185384,77033705083,0.014280816383106873
0xe63520e46c2a155f23888c216f262fdb665d079f03d49fa7ac9c1a167fd37574,185384,87144796548,0.01615525096325443
0x749c74fa5fd10d9620514eceb19a345e027c2d75e55fec5e5ca8df9065ee608c,188358,109569049828,0.020638207087502424
0x345ec0257524cbca869c6077a841f3809f20460f782580c09891a5b5b9eb869d,188358,123916403058,0.023340645847198763
0xcd82454979d798e6d428a5e39c93e57e789ec1c5e0eaa14518bcb4dd11a77519,312029,71359330370,0.022266180496020728
0xba53c0234287962e8298202fac1fc7fce11abd7ca9a57d58aebd1d2b29a528ca,187153,97750870141,0.01829436859949857
0x0b82c07578388c0acd947f0a7cc0674c38033cf9a0c1cb33d1b377a0fe252ce1,158927,109662314011,0.017428302578826195
0x4084e04b8060b5883063dbc17fb070f33cbdb89cc5feb894b1db130236c06a17,185990,105115998525,0.01955052456566475
0x411ca2be75d6ea9b10643924efd2f048475c04f7f50eb85b97c4dbde7883c5d0,185384,102512861550,0.0190042443255852
0x5693b04f423476b2d2866a882466bf884f79943a93ec0a7a9b6fe0d44e51e666,185384,121078418808,0.022446001592302273
0x7bb4d630bd99c5a5b7072e4367669657980f1afa395a9bdc251b9965f80e540e,185131,114239819328,0.02114933199201197
0x71f1144e8c71944ec87b86e292d91646161783a6cd24b7816ebcb92ff8becc23,185372,116125749505,0.02152646243724086
0xe7e6349f7c72a744c359f6cca4e2cab19777ac1c6129203137609bb297fee9f3,189174,111901189542,0.02116879563041831
0x4233302a5421350f99cf9ea2ea4259b3ad1c6dd0545e1c55e3c2027cf9051116,185804,89303456434,0.016592939419262934
0x7425344c1ed4ff43ee44e460061508a06c02e7aa0068ae44f493d6236cb40818,183445,85518391831,0.015687921389437795
0x21811acae5f796ce69434b9cc658bd53a295e16b5f3648e61950d5bb131f8fff,265280,56418996954,0.01496683151195712
0x9f2c3ca252039a24669cf66ee58c9437fdd52a043ddc8fe24802cda3cc7955d3,188346,81813976956,0.015409335303754776
0xf16f79b612a9b9dc68b8b6990c32d0734c6130472bd8fbea96ca238cded3e707,183416,84826926322,0.015558615518275951
0xa305b74f7c34f53994bd2aa98abcecba8cc965ccd5d6b56430df550c8d1de575,177132,90683835261,0.016063009107451454
0xa527ac3a312820176eb018ba2c688850ad987113a7044c6439590f94a8681663,251030,112991897827,0.028364356111511807
0x34f12f9ed006dcac91992894e49b57fb98dd6c82be7cb77aaeee3e6dddeec3cc,188346,78178788463,0.014724662091852197
0xd7df606c018fdba253ca0e4c9a754eb423478fc9fc1e1eddeb4ff5a3fcfafacc,186164,50217195758,0.009348634031092313
0x141d8cd878771158a639128f42920517fd4bd86136136cbc11849911c9f59c41,272540,49282568136,0.01343147111978544
0x267cf14d407e8ae39505d0f022decdc3a835b39c3e3448ea1c1b477f5da6ae06,181570,65608291834,0.01191249754829938
0x7d5e244da2273346ffb6d6583e0833afce94c39461b2b8a9469af8f8851e2da3,189164,79476643803,0.015034119848350692
0xe7328aa09569ea87344b2fede3f61765af794ae25d89c85db777acf384132328,178650,70419509179,0.01258044531482835
0x8f5daad94b58f292640503343a9ef20ed0a5b1c78e586d89532a81ae20ef74cf,208305,65513543586,0.01364679869668173
0xac0e06b582ec4eb546733b4826af1a86af4b094ae22379adfa70efa74ff97832,185384,103607458477,0.01920716508230017
0x8fbf2df94d6b11dbf5ad20b2fe348b2880c7d392803f0cec7d34e061b3346012,190535,99522415328,0.01896250340452048
0x10ce766364fae5752eb0d0d06430d5d79c9bb1fb67bb624e77cd0882f3055047,180408,69355544835,0.01251229513259268
0xcbe81acef827132461324d4ea6b2810780cad3b17eae0b9cd0925e6a1872ee9f,190545,74210697844,0.01414047742068498
0x2966daa6d8f68498f65944703bbaf60914215d4b92505c088b431957650ce347,208792,68929875915,0.01439200665204468
0xb0d23373ed1070adb34b1a2a6c62bc438d05b2e1ea5e637883e3822770f00464,175392,44609252551,0.007824106023424992
0xdfa65ccecb78e10d365b70c40cd6d16d381e519e45e4d2481b1581c03825c0c1,193791,73490405655,0.014241779202288104
0xe2d64e713925db7dce183d0d20bbe4ab11bcefc51b8c4163e446bb14cb55b0e9,366941,64838335066,0.023791843507453104
0xc758e509a9bb1db0bd787d57a9b33c89e2adb06c43fd9d8b9904172682a670b9,229008,64729762502,0.014823633451058017
0xa7441c4cd7634540e92fb265600386ed320240ab838f003687c406cb920544b8,179810,82134272205,0.01476856348518105
0x0ec5975617b6c0acedce3f9bd44c9950919212fc997f6569997bfaeec18b5d1e,172489,83675889834,0.014433170561576825
0x1a0eac1b21305ec43d54e4ab21f8f64bf46fc98732e76727562e627467458e40,195800,61273130608,0.0119972789730464
0x629683dbd6726e5b4f4e507ab3b4b47ba1f1d4694838b988262f596ae6080f1b,189162,59966763730,0.01134343296069426
0x9c0eda9c149bbd9c7af0dce55d80dada49a564819b1602c03c3028c3dc970f63,175459,60697749357,0.010649966404429863
0xe45b3421ea407af0dbe6a6184bbd02007acbcd110049ebe2ce1f712a6ee197d9,166471,63708694986,0.010605650163014405
0xf255f740f6f09469a3328a3fa92c463ed4759d362150d8efab8a2e50b381ebd8,180853,64788947892,0.011717275593111877
0xcd8c47c8fa71ceaada8271c64242ceac7d45afaf717a9d7a5ee038b2f91affbb,188358,53076366508,0.009997358242713864
0xe57106c23ba075a0f51a2615703237664b46ff3aa84cf952926ac515ff26a05b,157517,49644851145,0.007819908017806965
0xa28d4c129622d5f6a4e67d806cfad4d87a2f208b1b1a47bc8216c288189f89dc,209647,50751203661,0.010639837593917668
0x6fc9f137be2eb052f927fae0c7b2260b49775c3800625645c8f91ffd598e88db,231123,49675443343,0.011481137491764187
0xd638c9cd778238e9e3459dd1d05b0b02475cb5e99edb50484e7c5abb96c0aafd,188358,60379642315,0.01137298866716877
0xf21ba7b560a54084605c34e4802448984cba7ab967a44eea28c5526b4570f42a,185372,53760373240,0.00996566790824528
0x84d5d0259607daf55793cc2f096ea86416b851a008514058d49a3da92c557423,180865,56588398489,0.010234860692712984
0x57060ddd133b75eeff50e99bf2098d799061d71c9f3be9438aa7ecc3a8e7db4f,185408,57668300644,0.010692164285802752
0xac8cc9a9daf253c4fea7826f157d879f03e167af4d512c65941b25ebe0de3985,183761,49588241031,0.009112384760097592
0xd88af6b088f224b101a9f83386c9926bde3f797c812790aabc47059774dee99b,190557,68236904010,0.01300301971743357
0x037181d4c61a29afa6343e3f1ada31f4c33fd02cf1c758e4a2e0820eeef6e8d9,188358,96997021609,0.018270164996228026
0x100a63c5e304c2b8d134d8cc66bc5f1ca0752a68a44f6770124e1dfdadad4124,215623,75400338180,0.01625804711938614
0xbd71c8c733b28150e93b9e436cddf0b1543ae932397897cce78074de48b2768e,188402,102906349192,0.019387762000471185
0x6d507213b52b100c232a72304da3b942e8cf72995e6f5b7249a21375d28d4f11,193064,88340506455,0.01705537153822812
0xd4019c5757ca05b4698b721b5fcd8010357e054620ffee43735a1e78b4022c68,185544,63138839975,0.0117150329243214
0xf1a65a5444f447af761609b3efd422b40751bb914824a14746111460f4b776aa,188402,72036230032,0.013571769810488864
0xee38078d8031c020558d253cf24888232b11188f8a4dd64b0c71d3a575b9f750,256568,43352554187,0.011122878122650216
0x5bbd2c31042b01ec07a1614db780ceb07f2fe49ed3d9f4173d7d4ec84c4eb3d4,188402,68258550811,0.012860047489894022
0xe0754926eb54d4f6af965ee0e7d296a182975c1dfdc4ef43b313a8764ebf8827,185372,61138761964,0.011333414582790607
0x0659b36972ce38586dd56244fc6efebba5ee29a215c53d7ed09ce3c2391c4ebf,212825,60572181795,0.012891274590520876
0xa68207abbaefb28ee7c706086ec5940190137b0bc82c3298a2a23bd25c08d59e,212897,70411072956,0.014990306199113531
0xa424ec1009b055a197d20727a246bbf9a8dab532b18c0ced39bf5be838d174d9,190569,63601030534,0.012120384787833846
0xc812c94f48a806f7b0b1e2d6d94c8542e71ee392e01050cfac079ddf4c45d540,217748,63023620311,0.013723267275479628
0xee9026867c16c2ca507d7402c1b6b92fe1d3d385ff6f66eac8ddfc1487e3c1ce,223163,67273213108,0.015012892056820604
0x150b614bb9c14442cbcb0d95c00c2de06c70e8353184f7621f8f9e77142473a4,190523,61148127644,0.011650124723117812
0x2e90844a1395b6a2825c28f85c4e1f1680c8edaa6ceccd571a200a12cc8c7c97,170058,64217935035,0.01092077359618203
0xae597fe5b3745d8a86c1bb33a2dae085860bb6dc81faf1215e81f7ba1238186b,175592,41433055752,0.007275313125605184
0x1d58e9c4c474e512a1bad48584cb57f5ee7014e6fb619e40fb38ca4c3f8e7449,190557,61655428580,0.01174887350391906
0x55b7c426c565a94666541f14321682a01ae2786d2033297288c82b9c9334dbd6,208305,61588730907,0.012829240591582636
0x1fa5b047051fed24b3916c3f90aece36a5621d6c874f12d0595ed14f5b1b40bb,169341,61879912413,0.010478806247929831
0xd5a8c9e0dcbff1f11edda513e1e9af307600ad1e210cabf0fa08e956e1eea1a3,158927,64109569438,0.010188741542073027
0x92223f684b16c1c8d1a1668e79718665e879083f19295df5e92568267ee3c5e0,176364,60347830267,0.010643184737209188
0x23edcf1c09b96a9026d9166a1cb894fb4d1021bb7a0b85c9e8a9af0066afbdac,188346,56969769701,0.010730028244104546
0x768e1d6845032da30e6b2fb756d719ea0a344ab251556ffad46bdf6aaa7c7f9a,188402,64440609198,0.012140739654121597
0x2ac9464db984212ed61275da5dba6782bb84b3be864ec80530ef44c475a90ca4,212508,56302276362,0.011964684145135896
0x3ad2e1ecbedc7cf2462ae8177850aa6de9e1f0c336274ff592f2bbf07d1502ac,168043,49678603528,0.008348141572655704
0x5f21eef870b126bf6e2257126465462db40c59c42233800e3e6be9aec59f6662,183761,49035391618,0.009010792599115297
0xb70e2051eb2f8759c9931ced144926f856e07e272d0db6aa7291acb2747835d5,191994,45219218091,0.008681818558163454
0xb47ef8f5d8c6dccef2497e09abd7de4754354c6b30f35ee27c515f8bc0fb1e83,182532,31911550997,0.005824879226584404
0x14a17579c860645c42d2dd7d0390a3b302cc7d15c875ab7c299c1ba9cd3951a6,185384,45377009719,0.008412171569747096
0x04eff176cc0d2573b6b03fe9dc088c6283ca2d7c2ce2ee166e747430142f3565,180829,51501846562,0.009313027411959898
0x1ac468fcd675e52a7230223d692c8d90f1c072005699d743dfb781d16620174f,181872,34426149333,0.006261152631491376
0x0f1c4f7d2f49f99c6ed7a75b9c9fd264f78d6e6a6450cd47306b61ec226bb2e7,180829,49046427382,0.008869016417059679
0xb2823217e0d13737e145a460cd3952a524a64c3bfab2f0b95719dde23f4eb436,191955,51960321047,0.009974043426576883
0xfdf42ccca6169307fedc7b95761c2a9b275ab6d12f32d14466f840f9bf631c3d,180829,45356488411,0.00820176844287272
0xfcba405c8dee3c78647923ff5eb966af6273d6c51a5c05e9debf1bea9b7919cb,190545,80594521416,0.01535688308321172
0x81ce9527bcd1c42c3b3f0a9941638084ed0e79a961a9a434ccf44336864ec045,190533,67081056169,0.012781154875048077
0x8e45fe1cffb57a0c9ecfc253fccbce7169aea4323d63157ff6459d845873c7dc,188402,78995566935,0.01488292280168787
0xc838b57f495078a8a186ca8cf71d72d3c565e09a76cd78a6a2b7aee8ef81c9cb,163751,76331787258,0.012499406495284759
0xcdd5efb97418c7c878dd49faf50d45a3a06328ef24a22a4a4428e65a5ff8f46c,177940,45962096058,0.00817849537256052
0x776eff611bcfd4303b1497de23e7b2627fda6fb52f034f51d98611fa5c92f619,187694,41560646173,0.007800683922795062
0xb5df2d235981e6c97c44e19d449d3c341dd3df6740b53b80bf0a4cf6dfb83ba1,170370,51186978286,0.00872072549058582
0x6a87c299bf186169cd230775582e2e2798defc82185ad479732f9fec3afd3977,223171,51038810407,0.011390382357340596
0x7d81f4ad9873311d7c0f921ccda3c83d38db2788ce41e8f5cc257602e078be10,176971,46248648892,0.008184669643066132
0xf37458ad89180de457ee4b57cab254c12f31a04ce79a187e055ce677e0ff21e1,233567,52647948193,0.012296823315594433
0x05f55749cbb584e18e3b6b03b2da7eee949c67e0a2049513cde1f81247329d8b,185372,50777026842,0.009412639019755224
0x89888a1cd5dba18cff15f7819948b01a20d51e61c400abc236c7d2549ee7a507,173530,26486891422,0.00459627026845966
0x5ec4e99f613255542707b7cacec2320301abaa6b8387bba5d9936023409ad9c9,183741,45013456390,0.00827081749055499
0xfd9b04f2f05eca0f08ee5f32bd8882910b8f55d728af05adea14b540bbb2c6f0,189065,42349701453,0.008006846305211444
0x967743ec5e1c12a9974af6f0917d0baaf61bcfb30b8b1832891610a2916de0f2,185372,49444010208,0.009165535060277376
0x489851b48c8d42c2113ba751045ee8f3ca3e85a24e68aaed62b4ea22825f91b8,185408,45420175662,0.008421263929140096
0x8567795b4efcf5216f477021c52176f6bde3d0af69615ca11f2bcd11316d2c97,221203,45802046724,0.010131550141488971
0xfefd22bbbc2d841c3ecabc15800267fa61ee873a6aca7abed90c767403b8b543,263585,25203272705,0.006643204635947425
0x641c83abb46fbb27d98d6acc0131aba7a02fab612315645113095deb517dd692,172523,43275140088,0.007465956993402024
