time,function,tx_hash,tokenIn,tokenOut,tokenInAddress,tokenOutAddress,uniswapPairAddress,execution_price,eth_amount,gas,gas_price,reserves_after
2023-11-24 21:48:13.947015,BUY,0x859d12b6a6d3576e5f91bd38ef2c598fa4e44519b412af62613a51ed4e844588,WETH,RBBT,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x624c1a2F54F185e081a116f62CBecf09c46fa11e,0x2f4c7ec23683cad603c0e3ea5e9ccf387f377825,2.4602454323976348e-06,0.05,600000,45685978396,[16534533356106668, 4105697313568907986]
2023-11-24 22:17:27.482434,BUY,0xf675815ed371d4ca37b7e49eb4dc24df13ef2390e66de92ecacfb61058f7275b,WETH,LOVE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x025e8aB5beF50F4bd0D3fC1aFCf4CB3cFBd3AdB1,0x73deea6f9338b1f518e26ac9a1b4db08a1cf5503,2.0670686159342175e-05,0.05,600000,45842306007,[242789215377804, 6079776841350144386]
2023-11-24 22:25:50.770102,BUY,0x3df705b62d96992d1dc332d0bc034a5924c5df82b4a38f5f67a6127f28f0c245,WETH,DYOR,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x63B52667005fC44019f7b34EBd5A47FD34b17442,0x149952b116f52d1e48fcb63e7ce945d26d2577ae,1.6446426232898426e-06,0.05,600000,50056475005,[19591848639257865, 3457875823127957058]
2023-11-24 22:32:15.624004,BUY,0xedd5bc0861563be9dda4fc6e9952fb7c1350b355ccba03be31f2380c3ff988b3,WETH,MANYU,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xBe552d97Ff8508847cfDa1a7Bc3fcD0facb6e046,0x8356e16218a6f26d048e3effc7da547c47602524,2.194847148859714e-27,0.05,600000,47253829789,[2454001219019855380226246089, 5419999106127399832]
2023-11-25 00:22:26.743572,BUY,0x7f9cb6a821ffbc6430772d5ebb198f229290e84eec631b4213c1cad35fbc4e46,WETH,DEW,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xaf4B15d67AB10fC3Ef5334F7d5A9836a5d2Ff360,0xa83441c4b58853639035c20ac5396312d54149cb,1.2116672922237594e-09,0.016885199576311277,600000,45441104938,[1515145356326203675, 2281131532968397352]
2023-11-25 00:23:38.122885,SELL,0xf1babedff797c9870db2db6ebc9c46ff396c8369a2d709be9dcc9df091bc5f32,FRAUD,WETH,0x33CB2Ae1f37a347154237feDf89D528B503Fa881,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x9100db70cf0397fc8009f1a5261a3a5fe1368fff,8.671971752040302e-08,0.12838197971458182,550000,35902956408,[67032609375718979, 5701772286863878395]
2023-11-25 00:41:38.478419,BUY,0x7cf6b6c32e40629986ed57f3f24451acb9593be01c28bad3b8e49295309e3d38,WETH,SUHAIL,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x3300D50839e995bDa3B583613Be258C72F5d8Aa1,0xd4b31c18639d3febbd3a3d01cac08fa1c9ea1346,1.022043710232172e-09,0.05,600000,43744108406,[2711531684979482616, 2812989992017337842]
2023-11-25 01:15:25.790118,BUY,0xecfa6f676e4b46ef2871d2f2eb5f683a249916b43f4a30de257dfd2f906a2a54,WETH,Foxmask,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xA6E2B4bF29a43073cAD3B373313bA76F0bAb4F85,0xc33ec7362d63b642676c8f9180867affd4b830f7,2.2256632166822067e-27,0.041479885061268706,600000,36711292782,[465970403272063996640238922, 1075461792126600038]
2023-11-25 01:49:14.676425,BUY,0xffa1a816414eded7f6a31d70e0d5592532202e979767ccd763c7dd14d76bd8bc,WETH,Q*,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x215cd6bfBbA1d35dE176E435C78e6D5272da2263,0x39bbb4cbb44f85a3e07fb0def53f72a9f9750b99,1.2417120595209397e-09,0.05,600000,39877159995,[2526286873413407502, 3177510113897296720]
2023-11-25 02:49:26.964280,BUY,0x1d0f2463847f368b9e974b3e9116b98b3f47a96527696515b429a6810ff9f3a1,WETH,AWE,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x40F139ef04155CfB3170D4807bE8C5a9Fb444Dd5,0xec44ee5d0c4cd42293516b9f414a5c638d316892,4.922884435269107e-10,0.05,600000,39873987067,[3930811514227335161, 2039490160017507378]
